0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.03846153846153752,0.07692307692307582,0.115384615384613,0.15384615384614658,0.1923076923076891,0.2307692307692294,0.26923076923076206,0.3076923076923037,0.34615384615384376,0.38461538461538286,0.42307692307690586,0.46153846153844375
