0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.023809523809522077,0.047619047619043946,0.07142857142857045,0.09523809523808995,0.1190476190476168,0.14285714285714177,0.1666666666666662,0.19047619047618508,0.214285714285711,0.23809523809524147,0.26190476190475587,0.28571428571428226,0.309523809523804,0.333333333333315,0.35714285714283356,0.3809523809523669,0.40476190476189533,0.4285714285714219,0.4523809523809476,0.4761904761904728
