0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0263157894736829,0.052631578947365996,0.07894736842105193,0.10526315789473387,0.13157894736841974,0.15789473684210473,0.18421052631578483,0.2105263157894711,0.23684210526315636,0.2631578947368485,0.28947368421052094,0.3157894736842004,0.3421052631578854,0.36842105263156244,0.39473684210525245,0.4210526315789399,0.447368421052627,0.4736842105263127
