0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.024999999999999602,0.0499999999999992,0.07499999999999718,0.09999999999999902,0.12499999999999381,0.14999999999999705,0.17499999999999846,0.19999999999999915,0.22499999999999112,0.24999999999999786,0.27499999999999164,0.29999999999999455,0.3249999999999935,0.3499999999999903,0.37499999999999656,0.39999999999999797,0.4249999999999732,0.4499999999999809,0.4749999999999867
