0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.035714285714284276,0.07142857142856963,0.10714285714285289,0.14285714285714138,0.17857142857142247,0.21428571428571144,0.24999999999999825,0.2857142857142771,0.321428571428566,0.35714285714285837,0.3928571428571389,0.42857142857142405,0.4642857142856953
