0,0,0,0,0,0,0,0,0,0,0,0
0,0.041666666666665866,0.08333333333333241,0.12499999999999825,0.16666666666666188,0.20833333333333137,0.24999999999999203,0.2916666666666624,0.33333333333333093,0.374999999999999,0.41666666666665875,0.45833333333332754
