0,0,0,0,0,0,0,0,0,0,0
0,0.045454545454544554,0.09090909090909001,0.13636363636363477,0.18181818181817794,0.22727272727272566,0.27272727272726677,0.3181818181818153,0.3636363636363618,0.4090909090909002,0.4545454545454491
