0,0,0,0,0,0,0,0,0,0
0,0.04999999999999874,0.09999999999999885,0.1499999999999981,0.1999999999999956,0.2499999999999983,0.2999999999999938,0.349999999999997,0.3999999999999984,0.4499999999999919
