0,0.,0.,0.,0.,0.,0.,0,0,0,0,0,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0,0,0.,0,0,0.,0.,0,0,0,0.,0,0,0.,0.,0.,0.,0.,0.,0,0,0,0.,0.,0.,0,0.,0.,0.,0,0.,0.,0,0.,0.,0.,0.,0.,0.,0.,0.,0.,0,0,0.,0.,0,0.,0,0,0.,0.,0.,0.,0.,0.,0.,0.,0.,0,0.,0.,0.,0.,0,0.,0.,0.,0.,0.,0.,0.,0.,0.
0,0.731100181211135,1.178516051116445,1.5239365091081458,1.8084344137638264,2.0524469083198085,2.2672187611396053,2.4597365484957674,2.634665634482089,2.795293167070834,2.9440313272643173,3.0827078711285005,3.2127441024307206,3.335269196688279,3.4511965520366013,3.5612764630034137,3.666133474631462,3.766293507191235,3.862203962305208,3.9542488981025694,4.042760667154139,4.1280289696760395,4.210307986582242,4.289822064777032,4.36677029613108,4.441330240701272,4.513660980612503,4.583905645045202,4.652193513397548,4.718641779058099,4.783357037957887,4.846436552254496,4.907969329020172,4.968037045749988,5.026714848266221,5.084072041721198,5.1401726915653745,5.195076148304495,5.248837507443308,5.301508014061319,5.353135419890531,5.403764299482754,5.453436331006915,5.502190546355536,5.550063554529885,5.597089741683089,5.643301450709604,5.688729142859522,5.733401543509355,5.777345773931652,5.820587470658507,5.863150893824748,5.9050590256990025,5.946333660457382,5.986995486124888,6.02706415949595,6.066558374749242,6.105495926387929,6.143893767063388,6.181768060776737,6.219134231898512,6.2560070103972025,6.292400473625782,6.328328084978046,6.363802729694502,6.398836748067487,6.433441966270834,6.467629725017299,6.501410906224751,6.534795957857639,6.567794917091361,6.6004174319354005,6.6326727814371,6.664569894577488,6.696117367959877,6.727323482383743,6.758196218387127,6.788743270834921,6.818972062622302,6.848889757557754,6.878503272484258,6.907819288692596,6.936844262675876,6.965584436270907,6.9940458462282615,7.022234333249166,7.0501555505251945,7.077814971812909,7.105217899074474,7.1323694697111995,7.159274663416642,7.185938308673074,7.212365088913383,7.238559548368884,7.264526097622479,7.290269018885249,7.315792471011441,7.341100494269718,7.366197014882719,7.391085849349556
