0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.09374131560232318,0.11140589304525303,0.14009070839793183,0.16032448470929642,0.17938099686683698,0.19632591435384747,0.212012829010095,0.22660106308038597,0.2403156405197678,0.253289949211019,0.2656337441105826,0.2774301819993004
