0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.08726841553930569,0.1037132421849534,0.13041735199802496,0.14925397262493798,0.16699461996927562,0.18276947965663745,0.19737320244370032,0.2109541092685106,0.22372168603268028,0.23580011009711602,0.24729155776568007,0.25827344378831635,0.2688080701270173,0.27894587419191047
