0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0844972800084103,0.10041991494087738,0.12627605808620543,0.14451453758292412,0.1616918455118108,0.17696578772628807,0.19110578151300972,0.20425543800274285,0.21661759104750433,0.22831247486000142,0.2394390212210421,0.2500721866399448,0.260272294732027,0.2700881813096399,0.2795601911244666
