0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.07375527269645903,0.08765368790430596,0.110222779931556,0.12614262999910603,0.1411362135837946,0.15446840336632214,0.16681080181468597,0.17828876300075058,0.18907933482555841,0.19928746631401797,0.20899951220410318,0.21828089990107893,0.22718428417322262,0.2357522924122658,0.24402014040460912,0.25201728042293753,0.259768649917022,0.26729558101871354,0.2746164907171334,0.2817474091634068
