0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.09033139197307717,0.1073534047193485,0.1349947844316983,0.154492539155252,0.1728558537543916,0.18918438481495237,0.20430067401525556,0.218358248111909,0.2315739456137325,0.24407630230073185,0.2559710806953294,0.2673384126765899,0.27824278690193216
