0,0,0,0,0,0,0,0,0,0,0,0
0,0.09756905471728422,0.1159549298462316,0.1458110322565473,0.1668710143506349,0.18670566106401013,0.20434249036225066,0.22066994880047053,0.23585386422865987,0.2501284490049546,0.26363253763953765,0.27648036671294174
