0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.07047560332148058,0.08375599889422743,0.10532151304512857,0.12053345650733317,0.13486032169880524,0.14759967014358175,0.15939324022042606,0.1703608118924545,0.18067156028688844,0.1904257676694106,0.19970594884921972,0.2085746218767982,0.2170821001253729,0.22526911547808318,0.2331693177840133,0.2408108496641503,0.2482175396767956,0.2554097713798045,0.2624051428156081,0.2692189713239038,0.2758646868122358,0.28235414190584235
