0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.07754002201277684,0.09215163392552465,0.11587885814450925,0.1326156347782086,0.14837861359591067,0.16239494424482726,0.17537069245086456,0.18743764482581105,0.19878193447774642,0.2095138958872459,0.21972431508268506,0.22948197687446806,0.23884223800849663,0.24784991329966932,0.256542025631262,0.2649495386183229,0.2730986693750532,0.2810118446908698
