0,0,0,0,0,0,0,0,0,0,0
0,0.10190755403399841,0.1211109743048357,0.15229465624619604,0.1742910901506481,0.1950077029901047,0.21342877040645833,0.23048224456229752,0.24634132699811068,0.26125064454371744,0.2753552051156499
